13.680000,1.280000,32.780000,34.870000,6.360000,2.550000,35.540000,27.890000,-7.780000,-6.090000,29.580000,0.250000,2253.650000,3003.600000,2753.610000,0.000000,0.000000,0.000000
10.750000,2.130000,33.640000,35.140000,4.050000,0.390000,35.380000,41.250000,-11.790000,-22.070000,48.240000,2.470000,285.040000,357.790000,333.540000,0.000000,0.000000,0.000000
10.940000,1.480000,33.370000,34.830000,4.710000,0.280000,35.150000,34.460000,-19.810000,-17.970000,43.620000,2.140000,794.680000,955.720000,902.040000,0.000000,0.000000,0.000000
13.210000,1.170000,32.530000,34.510000,6.200000,2.190000,35.130000,24.520000,-8.270000,10.840000,28.050000,0.240000,2526.910000,3324.750000,3058.800000,0.000000,0.000000,0.000000
11.690000,0.970000,33.090000,34.660000,5.540000,0.700000,35.100000,36.200000,-4.540000,-14.350000,39.210000,1.090000,714.500000,898.030000,836.860000,0.000000,0.000000,0.000000
11.310000,1.490000,33.220000,34.770000,4.890000,0.630000,35.120000,23.430000,-10.950000,-11.700000,28.390000,0.450000,1333.710000,1658.380000,1550.160000,0.000000,0.000000,0.000000
12.470000,0.670000,33.130000,34.840000,6.220000,1.160000,35.410000,34.030000,4.020000,-6.500000,34.880000,0.310000,2232.810000,2795.370000,2607.850000,0.000000,0.000000,0.000000
11.830000,1.130000,33.370000,34.990000,5.480000,0.820000,35.430000,19.260000,-19.180000,-10.120000,29.000000,0.480000,1235.040000,1516.820000,1422.890000,0.000000,0.000000,0.000000
11.690000,1.280000,33.300000,34.900000,5.280000,0.800000,35.310000,21.590000,-27.840000,-14.790000,38.210000,1.210000,762.470000,966.530000,898.510000,0.000000,0.000000,0.000000
12.100000,0.480000,33.630000,35.200000,6.180000,0.620000,35.740000,15.060000,-38.920000,-4.460000,41.970000,0.290000,2217.900000,2956.530000,2710.320000,0.000000,0.000000,0.000000
13.080000,0.650000,33.270000,35.110000,6.560000,1.600000,35.750000,22.220000,-29.760000,-12.970000,39.340000,0.860000,794.660000,982.990000,920.220000,0.000000,0.000000,0.000000
12.000000,1.940000,33.670000,35.440000,4.890000,1.290000,35.800000,12.770000,-30.700000,-6.270000,33.840000,0.600000,1089.830000,1374.250000,1279.440000,0.000000,0.000000,0.000000
12.380000,1.950000,33.430000,35.290000,5.100000,1.660000,35.700000,17.070000,-32.080000,-11.280000,38.050000,0.750000,910.370000,1125.630000,1053.880000,0.000000,0.000000,0.000000
